Date,SMA_Diff,SP_Diff,Mov
26/6/2017,6.17720032,-19.69018555,D
27/6/2017,6.20618042,21.31005859,U
28/6/2017,6.22452026,-20.98999023,D
29/6/2017,6.20740044,3.709960938,U
30/6/2017,6.18860031,5.600097656,D
3/7/2017,6.05352051,3.530029297,D
5/7/2017,5.71968048,-22.79003906,D
6/7/2017,5.23132041,15.42993164,U
7/7/2017,4.65132045,2.25,U
10/7/2017,4.20894062,-1.899902344,U
11/7/2017,3.83844051,17.7199707,U
12/7/2017,3.34738041,4.580078125,D
13/7/2017,2.75680019,11.43994141,U
14/7/2017,2.21416012,-0.130126953,D
17/7/2017,1.59942021,1.470214844,U
18/7/2017,1.10426029,13.2199707,D
19/7/2017,0.56218044,-0.380126953,U
20/7/2017,0.06274052,-0.909912109,D
21/7/2017,-0.49207965,-2.630126953,U
24/7/2017,-0.97905979,7.219970703,D
25/7/2017,-1.41711994,0.700195313,U
26/7/2017,-1.71420002,-2.41015625,D
27/7/2017,-2.15180011,-3.319824219,U
28/7/2017,-2.52444019,-1.800048828,D
31/7/2017,-2.94748013,6.050048828,D
1/8/2017,-3.31294018,1.219970703,U
2/8/2017,-3.3871001,-5.41015625,U
3/8/2017,-3.17742008,4.670166016,U
4/8/2017,-2.92728004,4.079833984,D
7/8/2017,-2.68944008,-5.989990234,U
8/8/2017,-2.46976013,-0.899902344,D
9/8/2017,-2.24338013,-35.81005859,D
10/8/2017,-1.98103997,3.110107422,U
11/8/2017,-1.75014008,24.52001953,U
14/8/2017,-1.40364007,-1.229980469,D
15/8/2017,-1.12278016,3.5,U
16/8/2017,-0.78652024,-38.10009766,D
17/8/2017,-0.5356002,-4.459960938,D
18/8/2017,-0.25484032,2.820068359,D
21/8/2017,-0.22360031,24.13989258,U
22/8/2017,-0.13546028,-8.469970703,U
23/8/2017,0.04645996,-5.070068359,U
24/8/2017,0.34208008,4.080078125,D
25/8/2017,0.58104011,1.189941406,D
28/8/2017,0.90590019,2.060058594,U
29/8/2017,1.2735601,11.29003906,U
30/8/2017,1.62270004,14.05981445,U
31/8/2017,1.79280006,4.900146484,D
1/9/2017,1.88654,-18.69995117,D
5/9/2017,1.96618019,7.689941406,D
6/9/2017,1.89112023,-0.439941406,U
7/9/2017,1.80896019,-3.670166016,D
8/9/2017,1.80032013,26.68017578,U
11/9/2017,1.84676025,8.369873047,D
12/9/2017,1.83170021,1.890136719,U
13/9/2017,1.81626015,-2.75,U
14/9/2017,1.76136009,4.609863281,U
15/9/2017,1.75633988,3.640136719,U
18/9/2017,1.84462006,2.779785156,D
19/9/2017,1.98082001,1.590087891,D
20/9/2017,2.11966011,-7.639892578,D
21/9/2017,2.10891998,1.619873047,D
22/9/2017,1.97980011,-5.560058594,D
25/9/2017,1.88036011,0.180175781,U
26/9/2017,1.77354004,10.19995117,D
27/9/2017,1.6587201,3.020019531,D
28/9/2017,1.46555999,9.300048828,U
29/9/2017,1.27284004,9.760009766,U
2/10/2017,1.08161995,5.459960938,U
3/10/2017,1.04463989,3.159912109,U
4/10/2017,1.08779991,14.33007813,U
5/10/2017,1.08907982,-2.739990234,U
6/10/2017,1.13419975,-4.600097656,D
9/10/2017,0.89521973,5.909912109,U
10/10/2017,0.69513947,4.600097656,D
11/10/2017,0.43871933,-4.310058594,U
12/10/2017,0.09995941,2.239990234,D
13/10/2017,-0.17636055,4.469970703,D
16/10/2017,-0.49512039,1.720214844,U
17/10/2017,-0.69094025,1.899902344,U
18/10/2017,-0.81126015,0.840087891,D
19/10/2017,-0.91108002,13.10986328,D
20/10/2017,-0.9297802,-10.22998047,D
23/10/2017,-0.92608032,4.149902344,U
24/10/2017,-0.89934036,-11.97998047,D
25/10/2017,-0.90468033,3.25,U
26/10/2017,-0.89202019,20.67016602,D
27/10/2017,-0.97012009,-8.239990234,D
30/10/2017,-1.07510018,2.429931641,U
31/10/2017,-1.21588013,4.100097656,D
1/11/2017,-1.47410004,0.489990234,D
2/11/2017,-1.82076008,7.989990234,U
3/11/2017,-2.14130012,3.289794922,D
6/11/2017,-2.36181999,-0.489990234,U
7/11/2017,-2.69877975,3.739990234,D
8/11/2017,-3.02899971,-9.759765625,D
9/11/2017,-3.35513978,-2.320068359,D
10/11/2017,-3.6692997,2.540039063,U
13/11/2017,-3.86129974,-5.969970703,D
14/11/2017,-4.16823979,-14.25,U
15/11/2017,-4.51881988,21.01977539,U
16/11/2017,-4.75947983,-6.789794922,U
17/11/2017,-4.94657971,3.289794922,D
20/11/2017,-5.00957966,16.89013672,U
21/11/2017,-5.02511971,-1.949951172,D
22/11/2017,-4.94299961,5.33984375,U
24/11/2017,-4.80083966,-1,U
27/11/2017,-4.58943989,25.62011719,U
28/11/2017,-4.34493988,-0.969970703,D
29/11/2017,-4.31459996,21.51000977,U
30/11/2017,-4.17666015,-5.360107422,D
1/12/2017,-3.86416027,-2.780029297,D
4/12/2017,-3.68950012,-9.869873047,D
5/12/2017,-3.51514004,-0.300048828,U
6/12/2017,-3.31507992,7.709960938,D
7/12/2017,-3.12765979,14.52001953,U
8/12/2017,-2.90837978,8.489990234,U
11/12/2017,-2.60041981,4.120117188,U
12/12/2017,-2.34211987,-1.260009766,D
13/12/2017,-2.00237999,-10.84008789,D
14/12/2017,-1.66799984,23.80004883,U
15/12/2017,-1.31097973,14.34985352,D
18/12/2017,-1.00073959,-8.689941406,D
19/12/2017,-0.72977967,-2.219970703,D
20/12/2017,-0.51163983,5.320068359,U
21/12/2017,-0.22927986,-1.229980469,D
22/12/2017,-0.01085983,-2.840087891,D
26/12/2017,0.14706016,2.120117188,D
27/12/2017,0.24380027,4.919921875,U
28/12/2017,0.48356029,-13.92993164,D
29/12/2017,0.70176029,22.19995117,U
2/1/2018,0.96688038,17.25,D
3/1/2018,1.19878029,10.92993164,D
4/1/2018,1.39758018,19.15991211,U
5/1/2018,1.51382027,4.560058594,U
8/1/2018,1.72324013,3.580078125,D
9/1/2018,1.87876007,-3.060058594,U
10/1/2018,1.88194024,19.33007813,U
11/1/2018,1.77966004,18.67993164,D
12/1/2018,1.73280014,-9.820068359,U
16/1/2018,1.67858009,26.14013672,U
17/1/2018,1.52407997,-4.530029297,D
18/1/2018,1.42715988,12.27001953,U
19/1/2018,1.42739975,22.66992188,U
22/1/2018,1.47115975,6.159912109,U
23/1/2018,1.48885964,-1.58984375,D
24/1/2018,1.52415962,1.709960938,D
25/1/2018,1.5890596,33.62011719,U
26/1/2018,1.79135967,-19.34008789,U
29/1/2018,1.96973973,-31.10009766,D
30/1/2018,2.17635972,1.380126953,U
31/1/2018,2.34691955,-1.830078125,D
1/2/2018,2.53011944,-59.85009766,D
2/2/2018,2.68137947,-113.1899414,D
5/2/2018,2.78559936,46.19995117,U
6/2/2018,2.67571946,-13.47998047,U
7/2/2018,2.67101952,-100.6599121,D
8/2/2018,2.4816396,38.55004883,D
9/2/2018,2.23485973,36.44995117,U
12/2/2018,1.99719955,6.939941406,U
13/2/2018,1.77395958,35.68994141,D
14/2/2018,1.46233955,32.57006836,U
15/2/2018,1.24185959,1.020019531,U
16/2/2018,0.96939972,-15.95996094,D
20/2/2018,0.71545997,-14.92993164,D
21/2/2018,0.43232017,2.629882813,U
22/2/2018,0.31096016,43.34008789,U
23/2/2018,0.36250023,32.30004883,U
26/2/2018,0.4426403,-35.32006836,D
27/2/2018,0.40940033,-30.44995117,D
28/2/2018,0.3611203,-36.16015625,D
1/3/2018,0.17740028,13.58007813,U
2/3/2018,0.05110046,29.68994141,D
5/3/2018,-0.06189957,7.180175781,D
6/3/2018,-0.1080796,-1.320068359,U
7/3/2018,-0.12733956,12.16992188,D
8/3/2018,-0.30193954,47.60009766,D
9/3/2018,-0.22205967,-3.550048828,U
12/3/2018,-0.00663975,-17.70996094,D
13/3/2018,0.14854012,-15.83007813,D
14/3/2018,0.1171199,-2.149902344,D
15/3/2018,0.12974014,4.679931641,D
16/3/2018,-0.0138601,-39.09008789,D
19/3/2018,-0.22892003,4.020019531,D
20/3/2018,-0.44700008,-5.010009766,U
21/3/2018,-0.53518032,-68.23999023,D
22/3/2018,-0.80752041,-55.42993164,D
23/3/2018,-1.17958065,70.29003906,U
26/3/2018,-1.57690082,-45.92993164,D
27/3/2018,-2.06684071,-7.620117188,D
28/3/2018,-2.59052067,35.87011719,U
29/3/2018,-2.91440048,-58.99023438,D
2/4/2018,-3.37244061,32.57006836,U
3/4/2018,-3.70068054,30.23999023,U
4/4/2018,-3.85480056,18.15014648,U
5/4/2018,-3.93232052,-58.37011719,D
6/4/2018,-4.04396046,8.689941406,D
9/4/2018,-4.22714039,43.71020508,U
10/4/2018,-4.4826403,-14.68017578,D
11/4/2018,-4.69734012,21.80004883,D
12/4/2018,-4.81587986,-7.689941406,U
13/4/2018,-4.85259999,21.54003906,D
16/4/2018,-4.92183983,28.54980469,D
17/4/2018,-4.95629997,2.25,U
18/4/2018,-4.96918007,-15.51000977,U
19/4/2018,-4.99812012,-22.98999023,D
20/4/2018,-4.9676801,0.150146484,D
23/4/2018,-5.02194,-35.72998047,U
24/4/2018,-5.1212999,4.83984375,D
25/4/2018,-4.96603981,27.54003906,U
26/4/2018,-4.53631973,2.969970703,U
27/4/2018,-4.14389981,-21.85986328,D
30/4/2018,-3.5690197,6.75,U
1/5/2018,-3.1028397,-19.13012695,U
2/5/2018,-2.82625969,-5.939941406,D
3/5/2018,-2.84355968,33.68994141,U
4/5/2018,-2.68733966,9.209960938,U
7/5/2018,-2.35911953,-0.709960938,D
8/5/2018,-2.1646194,25.87011719,U
9/5/2018,-1.92885952,25.2800293,D
10/5/2018,-1.66729957,4.649902344,D
11/5/2018,-1.54061962,2.409912109,D
14/5/2018,-1.36041958,-18.67993164,D
15/5/2018,-1.19883957,11.01000977,U
16/5/2018,-1.10065945,-2.330078125,D
17/5/2018,-1.06501937,-7.159912109,D
18/5/2018,-0.99009945,20.04003906,U
21/5/2018,-0.80817951,-8.570068359,D
22/5/2018,-0.61067966,8.850097656,U
23/5/2018,-0.37579979,-5.530029297,D
24/5/2018,-0.25697991,-6.429931641,U
25/5/2018,-0.22227993,-31.4699707,U
29/5/2018,-0.17331997,34.14990234,U
30/5/2018,-0.16795994,-18.73999023,D
31/5/2018,-0.22887993,29.35009766,U
1/6/2018,-0.05633995,12.25,U
4/6/2018,0.01959999,1.929931641,D
5/6/2018,-0.05516003,23.55004883,U
6/6/2018,0.05885994,-1.979980469,D
7/6/2018,0.00361992,8.659912109,U
8/6/2018,-0.10950012,2.969970703,U
11/6/2018,-0.06298023,4.850097656,U
12/6/2018,0.08385971,-11.22021484,U
13/6/2018,0.38085983,6.860107422,U
14/6/2018,0.81013973,-2.830078125,U
15/6/2018,1.33663978,-5.909912109,U
18/6/2018,1.99061989,-11.15991211,D
19/6/2018,2.41966,4.729980469,U
20/6/2018,3.06168003,-17.56005859,D
21/6/2018,3.55976006,5.119873047,D
22/6/2018,3.95936005,-37.80981445,D
25/6/2018,4.37027996,5.989990234,U
26/6/2018,4.74952008,-23.43017578,U
27/6/2018,5.05008,16.68017578,U
28/6/2018,5.47576,2.060058594,D
29/6/2018,5.81557995,8.33984375,D
2/7/2018,6.01955998,-13.48999023,D
3/7/2018,6.10689991,23.39013672,D
5/7/2018,5.90069988,23.20996094,D
6/7/2018,5.71595993,24.34985352,U
9/7/2018,5.59233986,9.670166016,U
10/7/2018,5.38248009,-19.82006836,D
11/7/2018,5.04414001,24.27001953,D
12/7/2018,4.69627995,3.020019531,U
13/7/2018,4.23689995,-2.880126953,D
16/7/2018,3.65359981,11.12011719,U
17/7/2018,3.05779988,6.070068359,U
18/7/2018,2.68647968,-11.13012695,D
19/7/2018,2.19353962,-2.659912109,D
20/7/2018,1.82731965,5.149902344,D
23/7/2018,1.53029976,13.41992188,D
24/7/2018,1.18901992,25.67016602,U
25/7/2018,0.7893399,-8.630126953,D
26/7/2018,0.32095986,-18.61987305,D
27/7/2018,-0.24934009,-16.2199707,D
30/7/2018,-0.79965988,13.68994141,U
31/7/2018,-1.25423996,-2.929931641,U
1/8/2018,-1.41984005,13.85986328,U
2/8/2018,-1.31416019,13.13012695,D
3/8/2018,-1.19786007,10.04980469,D
6/8/2018,-1.21961998,8.050048828,U
7/8/2018,-1.05150009,-0.75,D
8/8/2018,-0.88402008,-4.119873047,D
9/8/2018,-0.76954006,-20.30004883,U
10/8/2018,-0.68638001,-11.35009766,U
13/8/2018,-0.48164012,18.0300293,D
14/8/2018,-0.43574024,-21.58984375,D
15/8/2018,-0.47758007,22.31982422,D
16/8/2018,-0.38918003,9.439941406,D
17/8/2018,-0.42762009,6.920166016,U
20/8/2018,-0.33834004,5.909912109,U
21/8/2018,-0.05284016,-1.139892578,D
22/8/2018,0.16067989,-4.840087891,D
23/8/2018,0.39389972,17.70996094,U
24/8/2018,0.78989975,22.05004883,D
27/8/2018,1.23649979,0.780029297,D
28/8/2018,1.60957992,16.52001953,D
29/8/2018,1.84143997,-12.91015625,D
30/8/2018,1.61382015,0.390136719,D
31/8/2018,1.33212002,-4.800048828,D
4/9/2018,0.98043988,-8.119873047,D
5/9/2018,0.20121971,-10.55004883,U
6/9/2018,-0.44848033,-6.370117188,D
7/9/2018,-1.01554024,5.449951172,U
10/9/2018,-1.45772026,10.76000977,D
11/9/2018,-1.9733802,1.030029297,U
12/9/2018,-2.36626015,15.26000977,D
13/9/2018,-2.77296012,0.800048828,U
14/9/2018,-3.11961991,-16.17993164,D
17/9/2018,-3.16997989,15.51000977,D
18/9/2018,-3.27057987,3.639892578,U
19/9/2018,-3.40557964,22.80004883,D
20/9/2018,-3.55615978,-1.080078125,U
21/9/2018,-3.69571965,-10.29980469,U
24/9/2018,-3.8503598,-3.810058594,U
25/9/2018,-3.99671975,-9.590087891,U
26/9/2018,-3.96707977,8.030029297,D
27/9/2018,-3.87665973,-0.020019531,D
28/9/2018,-4.03861988,10.61010742,U
1/10/2018,-3.93669995,-1.16015625,D
2/10/2018,-3.80728004,2.080078125,D
3/10/2018,-3.65616001,-23.89990234,D
4/10/2018,-3.53971989,-16.04003906,D
5/10/2018,-3.37381981,-1.140136719,D
8/10/2018,-3.53673973,-4.08984375,U
9/10/2018,-3.59365971,-94.66015625,D
10/10/2018,-3.76521984,-57.30981445,D
11/10/2018,-3.9430798,38.75976563,U
12/10/2018,-3.94423988,-16.33984375,U
15/10/2018,-3.94241977,59.12988281,U
16/10/2018,-3.76451973,-0.709960938,D
17/10/2018,-3.60575977,-40.42993164,D
18/10/2018,-3.52423973,-1,D
19/10/2018,-3.54543976,-11.90014648,U
22/10/2018,-3.55457985,-15.18994141,U
23/10/2018,-3.37400002,-84.58984375,D
24/10/2018,-3.34824001,49.4699707,U
25/10/2018,-3.17952011,-46.88012695,U
26/10/2018,-2.50002011,-17.43994141,U
29/10/2018,-2.37592007,41.37988281,D
30/10/2018,-2.1729599,29.11010742,U
31/10/2018,-1.80944001,28.63012695,U
1/11/2018,-1.27549991,-17.31005859,U
2/11/2018,-0.53614002,15.25,D
5/11/2018,0.29794003,17.13989258,D
6/11/2018,0.9933799,58.43994141,U
7/11/2018,1.76098007,-7.059814453,U
8/11/2018,2.56712005,-25.82006836,D
9/11/2018,3.29497998,-54.79003906,D
12/11/2018,3.89339993,-4.040039063,U
13/11/2018,4.31567997,-20.59985352,U
14/11/2018,4.78484009,28.61987305,U
15/11/2018,5.36018009,6.070068359,U
16/11/2018,5.93900005,-45.54003906,D
19/11/2018,6.5923201,-48.84008789,D
20/11/2018,6.85362019,8.040039063,D
21/11/2018,7.1599202,-17.36987305,D
23/11/2018,7.12414017,40.88989258,U
26/11/2018,7.07194008,8.719970703,D
27/11/2018,6.96631989,61.62011719,U
28/11/2018,6.89437966,-5.989990234,D
29/11/2018,6.76427986,22.36987305,U
30/11/2018,6.61767975,30.20019531,U
3/12/2018,6.5009198,-90.31005859,U
4/12/2018,6.44383995,-4.110107422,U
6/12/2018,6.41556007,-62.86987305,D
7/12/2018,6.32009995,4.639892578,U
10/12/2018,6.22708,-0.939941406,U
11/12/2018,5.98162003,14.29003906,D
12/12/2018,6.11122017,-0.530029297,U
13/12/2018,6.18874008,-50.59008789,D
14/12/2018,6.12219986,-54.01000977,D
17/12/2018,5.85563964,0.219970703,D
18/12/2018,5.38251961,-39.19995117,D
19/12/2018,4.84787964,-39.54003906,D
20/12/2018,4.31645961,-50.79980469,U
21/12/2018,3.88069954,-65.52001953,D
24/12/2018,3.40365947,116.5998535,U
26/12/2018,2.93531971,21.13012695,D
27/12/2018,2.43125992,-3.090087891,U
28/12/2018,2.06214012,21.11010742,D
31/12/2018,1.73435997,3.179931641,D
2/1/2019,1.14591992,-62.14013672,D
3/1/2019,0.40317997,84.05004883,U
4/1/2019,-0.24388024,17.75,U
7/1/2019,-0.68816032,24.7199707,U
8/1/2019,-1.10176041,10.55004883,U
9/1/2019,-1.4626403,11.67993164,U
10/1/2019,-1.73682007,-0.379882813,U
11/1/2019,-1.97985993,-13.64990234,D
14/1/2019,-2.42176003,27.68994141,U
15/1/2019,-2.66299995,5.800048828,U
16/1/2019,-2.69377984,19.85986328,U
17/1/2019,-2.59457985,34.75,D
18/1/2019,-2.74511997,-37.81005859,D
22/1/2019,-2.74116001,5.800048828,D
23/1/2019,-2.82067981,3.630126953,U
24/1/2019,-2.61991985,22.42993164,U
25/1/2019,-2.69653999,-20.90991211,D
28/1/2019,-2.75444012,-3.850097656,U
29/1/2019,-2.95346015,41.05004883,U
30/1/2019,-3.05283993,23.05004883,D
31/1/2019,-2.91815979,2.429931641,U
1/2/2019,-2.63125969,18.34008789,U
4/2/2019,-2.51693963,12.82983398,U
5/2/2019,-2.54847954,-6.08984375,D
6/2/2019,-2.6458995,-25.56005859,D
7/2/2019,-2.88281959,1.829833984,D
8/2/2019,-3.11371983,1.920166016,U
11/2/2019,-3.33360004,34.92993164,D
12/2/2019,-3.41525997,8.300048828,D
13/2/2019,-3.64586006,-7.300048828,D
14/2/2019,-3.88181996,29.87011719,U
15/2/2019,-4.07367988,4.159912109,D
19/2/2019,-3.82363987,4.939941406,D
20/2/2019,-3.54523987,-9.820068359,D
21/2/2019,-3.24187996,17.79003906,U
22/2/2019,-2.92811985,3.440185547,U
25/2/2019,-2.6388599,-2.210205078,D
26/2/2019,-2.3491,-1.520019531,U
27/2/2019,-1.92809994,-7.889892578,U
28/2/2019,-1.63368,19.19995117,D
1/3/2019,-1.54146,-10.87988281,D
4/3/2019,-1.60328015,-3.16015625,D
5/3/2019,-1.7410601,-18.19995117,D
6/3/2019,-2.0355999,-22.52001953,U
7/3/2019,-2.26917992,-5.859863281,U
8/3/2019,-2.45787991,40.22998047,U
11/3/2019,-2.46599991,8.219970703,D
12/3/2019,-2.62971989,19.39990234,U
13/3/2019,-2.67857983,-2.439941406,U
14/3/2019,-2.6893198,14,D
15/3/2019,-2.83395996,10.45996094,D
18/3/2019,-3.09438003,-0.369873047,D
19/3/2019,-3.27520001,-8.340087891,U
20/3/2019,-3.31936009,30.64990234,U
21/3/2019,-3.24613999,-54.16992188,D
22/3/2019,-3.25194008,-2.349853516,D
25/3/2019,-3.2972401,20.09985352,U
26/3/2019,-3.28017994,-13.08984375,U
27/3/2019,-3.4410001,10.06982422,U
28/3/2019,-3.59036019,18.95996094,U
29/3/2019,-3.47490021,32.79003906,U
1/4/2019,-3.20418022,0.050048828,D
2/4/2019,-3.0452602,6.159912109,U
3/4/2019,-2.86112026,5.989990234,D
4/4/2019,-2.86998028,13.35009766,U
5/4/2019,-2.89558026,3.030029297,D
8/4/2019,-2.97742015,-17.57006836,D
9/4/2019,-2.99164013,10.01000977,U
10/4/2019,-3.03504005,0.110107422,D
11/4/2019,-3.0890401,19.08984375,D
12/4/2019,-3.00906002,-1.829833984,D
15/4/2019,-2.85683991,1.479980469,U
16/4/2019,-2.63981987,-6.610107422,D
17/4/2019,-2.46304005,4.580078125,U
18/4/2019,-2.29480007,2.939941406,D
22/4/2019,-2.13356003,25.70996094,U
23/4/2019,-1.93116005,-6.429931641,D
24/4/2019,-1.80554012,-1.080078125,D
25/4/2019,-1.82082008,13.70996094,D
26/4/2019,-1.96350006,3.150146484,U
29/4/2019,-2.09820007,2.800048828,D
30/4/2019,-2.32634003,-22.10009766,D
1/5/2019,-2.55852005,-6.209960938,U
2/5/2019,-2.80178002,28.11987305,U
3/5/2019,-2.78448002,-13.16992188,U
6/5/2019,-2.8232,-48.41992188,D
7/5/2019,-2.87775997,-4.630126953,D
8/5/2019,-2.94038014,-8.699951172,D
9/5/2019,-2.99014019,10.67993164,D
10/5/2019,-2.95770008,-69.52978516,D
13/5/2019,-3.09348011,22.53979492,U
14/5/2019,-3.22198013,16.55004883,D
15/5/2019,-3.45772023,25.36010742,D
16/5/2019,-3.69508011,-16.79003906,D
17/5/2019,-4.05514008,-19.30004883,D
20/5/2019,-4.3139201,24.13012695,D
21/5/2019,-4.5587601,-8.090087891,D
22/5/2019,-4.85553997,-34.0300293,U
23/5/2019,-5.00306003,3.820068359,D
24/5/2019,-5.05084004,-23.67016602,D
28/5/2019,-5.23161995,-19.36987305,U
29/5/2019,-5.40139992,5.840087891,D
30/5/2019,-5.54229981,-36.80004883,D
31/5/2019,-5.77793972,-7.610107422,D
3/6/2019,-6.15833977,58.82006836,U
4/6/2019,-6.49201981,22.87988281,U
5/6/2019,-6.74139972,17.34008789,U
6/6/2019,-6.88301968,29.85009766,D
7/6/2019,-6.97649964,13.38989258,U
10/6/2019,-6.97993961,-1.010009766,U
11/6/2019,-6.82799968,-5.879882813,D
12/6/2019,-6.73881978,11.79980469,U
13/6/2019,-6.63133972,-4.659912109,U
14/6/2019,-6.45787971,2.689941406,U
17/6/2019,-6.14687977,28.08007813,D
18/6/2019,-5.75219964,8.709960938,U
19/6/2019,-5.3516196,27.7199707,D
20/6/2019,-4.87195964,-3.719970703,U
21/6/2019,-4.39145954,-5.109863281,U
24/6/2019,-3.88223953,-27.97021484,D
25/6/2019,-3.37987961,-3.599853516,D
26/6/2019,-2.89733959,11.13989258,U
27/6/2019,-2.3490596,16.84008789,U
28/6/2019,-1.77497967,22.57006836,U
1/7/2019,-1.10861965,8.679931641,D
2/7/2019,-0.64631973,22.81005859,U
3/7/2019,-0.14721981,-5.41015625,D
5/7/2019,0.22652019,-14.45996094,D
8/7/2019,0.55408016,3.679931641,D
9/7/2019,0.74620018,13.44018555,U
10/7/2019,0.97460026,6.83984375,D
11/7/2019,1.26836022,13.86010742,U
12/7/2019,1.53578007,0.530029297,U
15/7/2019,1.88398003,-10.26000977,D
16/7/2019,2.16808007,-19.62011719,U
17/7/2019,2.47119999,10.69018555,D
18/7/2019,2.71638,-18.5,U
19/7/2019,3.04862003,8.419921875,D
22/7/2019,3.33202,20.43994141,U
23/7/2019,3.61471996,14.09008789,U
24/7/2019,3.91444004,-15.89013672,D
25/7/2019,4.02390007,22.19018555,D
26/7/2019,4.09154007,-4.890136719,U
29/7/2019,4.18487999,-7.790039063,U
30/7/2019,4.2108601,-32.80004883,D
31/7/2019,4.23646004,-26.81982422,D
1/8/2019,4.11088005,-21.51000977,U
2/8/2019,3.95684014,-87.31005859,D
5/8/2019,3.80532013,37.0300293,U
6/8/2019,3.65174011,2.209960938,U
7/8/2019,3.41786007,54.11010742,U
8/8/2019,3.2211,-19.44018555,D
9/8/2019,2.93324005,-35.94995117,D
12/8/2019,2.51293998,43.62011719,U
13/8/2019,2.11501988,-85.7199707,D
14/8/2019,1.65853989,7,D
15/8/2019,1.20333985,41.07983398,U
16/8/2019,0.76497971,34.9699707,U
19/8/2019,0.38715969,-23.13989258,D
20/8/2019,-0.0078603,23.91992188,D
21/8/2019,-0.46328041,-1.479980469,U
22/8/2019,-0.58154037,-75.83984375,D
23/8/2019,-0.73790047,31.26977539,U
26/8/2019,-0.94592041,-9.219970703,D
27/8/2019,-1.18392032,18.7800293,U
28/8/2019,-1.40752022,36.64013672,U
29/8/2019,-1.51004028,1.879882813,U
30/8/2019,-1.62130024,-20.18994141,D
3/9/2019,-1.66700031,31.51000977,D
4/9/2019,-1.75586033,38.2199707,U
5/9/2019,-1.83354023,2.709960938,D
6/9/2019,-1.97476017,-0.280029297,U
9/9/2019,-2.04276005,0.959960938,U
10/9/2019,-2.02577987,21.54003906,U
11/9/2019,-1.98449996,8.640136719,D
12/9/2019,-1.80727996,-2.180175781,D
13/9/2019,-1.55287987,-9.429931641,D
16/9/2019,-1.36301983,7.739990234,U
17/9/2019,-1.24121987,1.030029297,D
18/9/2019,-1.11863983,0.060058594,U
19/9/2019,-0.89165985,-14.7199707,D
20/9/2019,-0.71503982,-0.290039063,U
23/9/2019,-0.40133984,-25.17993164,D
24/9/2019,-0.19807988,18.27001953,U
25/9/2019,0.04284011,-7.25,U
26/9/2019,0.36174015,-15.83007813,D
27/9/2019,0.61158017,14.94995117,D
30/9/2019,0.8334201,-36.48999023,U
1/10/2019,1.07418018,-52.63989258,D
2/10/2019,1.3668401,23.01977539,D
3/10/2019,1.52874008,41.38012695,D
4/10/2019,1.55809998,-13.2199707,U
7/10/2019,1.57867989,-45.72998047,U
8/10/2019,1.60665974,26.33984375,U
9/10/2019,1.57187977,18.72998047,U
10/10/2019,1.54805981,32.14013672,U
11/10/2019,1.51879975,-4.120117188,U
14/10/2019,1.56981968,29.5300293,U
15/10/2019,1.58253967,-5.989990234,U
16/10/2019,1.62913963,8.260009766,U
17/10/2019,1.66863965,-11.75,D
18/10/2019,1.75733959,20.52001953,D
21/10/2019,1.80607968,-10.72998047,U
22/10/2019,2.02349976,8.530029297,D
23/10/2019,2.2045797,5.770019531,U
24/10/2019,2.45553966,12.26000977,U
25/10/2019,2.86557968,16.86987305,D
28/10/2019,3.30289966,-2.530029297,D
29/10/2019,3.66063968,9.880126953,D
30/10/2019,4.02283969,-9.209960938,D
31/10/2019,4.46537979,29.34985352,D
1/11/2019,4.9195398,11.36010742,U
4/11/2019,5.29275982,-3.649902344,D
5/11/2019,5.65557991,2.159912109,U
6/11/2019,6.02608009,8.399902344,U
7/11/2019,6.45428006,7.900146484,U
8/11/2019,6.88506012,-6.070068359,U
11/11/2019,7.28844017,4.830078125,U
12/11/2019,7.70916019,2.199951172,D
13/11/2019,8.07104019,2.58984375,U
14/11/2019,8.46576023,23.83007813,U
15/11/2019,8.91908024,1.570068359,D
18/11/2019,9.41118027,-1.850097656,U
19/11/2019,9.95466023,-11.7199707,D
20/11/2019,10.50958016,-4.919921875,U
21/11/2019,10.62524021,6.75,D
22/11/2019,10.32298031,23.34985352,U
25/11/2019,10.03516026,6.880126953,D
26/11/2019,9.82564018,13.10986328,U
27/11/2019,9.63724037,-12.64990234,D
29/11/2019,9.45408028,-27.10986328,U
2/12/2019,9.29268032,-20.67016602,U
3/12/2019,9.10010025,19.56005859,D
4/12/2019,8.81892029,4.669921875,D
5/12/2019,8.45014015,28.47998047,U
6/12/2019,8.08032012,-9.949951172,U
9/12/2019,7.71461998,-3.439941406,U
10/12/2019,7.32024002,9.109863281,U
11/12/2019,6.91590004,26.94018555,U
12/12/2019,6.58539993,0.229980469,D
13/12/2019,6.17435982,22.64990234,U
16/12/2019,5.86737999,1.070068359,D
17/12/2019,5.5922998,-1.380126953,U
18/12/2019,5.31619972,14.23022461,U
19/12/2019,5.19635963,15.84985352,U
20/12/2019,5.06055939,2.790039063,U
23/12/2019,5.23703933,-0.630126953,U
24/12/2019,5.45297951,16.5300293,U
26/12/2019,5.78097977,0.110107422,D
27/12/2019,6.08935952,-18.72998047,D
30/12/2019,6.32603966,9.489990234,U
31/12/2019,6.51511971,27.07006836,U
2/1/2020,6.74867988,-23,U
3/1/2020,7.09875969,11.42993164,U
6/1/2020,7.52301979,-9.100097656,U
7/1/2020,8.17719963,15.87011719,U
8/1/2020,9.04725975,21.64990234,D
